Run,BSH_Enzyme,BSH_IP_Conc,Inhibitor,Inhibitor_IP_Conc,Replicate,Sample_ID,TUDCA,TCDCA,TDCA,TCA,TLCA,GUDCA,GCDCA,GDCA,GCA,GLCA,Inhibitor_Complexity,Inhibitor_H_Bond_Acceptor,Inhibitor_H_Bond_Donor,Inhibitor_Rotatable_Bonds,Inhibitor_Molecular_Weight,Inhibitor_Polar_Surface_Area,Protein_Molecular_Weight,Protein_Aromaticity,Protein_Instability_Index,Protein_Isoelectric_Point,Protein_GRAVY, Protein_Hydrophilicity,Protein_AA_Percent_A,Protein_AA_Percent_C,Protein_AA_Percent_D,Protein_AA_Percent_E,Protein_AA_Percent_F,Protein_AA_Percent_G,Protein_AA_Percent_H,Protein_AA_Percent_I,Protein_AA_Percent_K,Protein_AA_Percent_L,Protein_AA_Percent_M,Protein_AA_Percent_N,Protein_AA_Percent_P,Protein_AA_Percent_Q,Protein_AA_Percent_R,Protein_AA_Percent_S,Protein_AA_Percent_T,Protein_AA_Percent_V,Protein_AA_Percent_W,Protein_AA_Percent_Y,TUDCA_complexity,TUDCA_h_bond_acceptor,TUDCA_h_bond_donor,TUDCA_rotatable_bonds,TUDCA_molecular_weight,TUDCA_polar_surface_area,TCDCA_complexity,TCDCA_h_bond_acceptor,TCDCA_h_bond_donor,TCDCA_rotatable_bonds,TCDCA_molecular_weight,TCDCA_polar_surface_area,TDCA_complexity,TDCA_h_bond_acceptor,TDCA_h_bond_donor,TDCA_rotatable_bonds,TDCA_molecular_weight,TDCA_polar_surface_area,TCA_complexity,TCA_h_bond_acceptor,TCA_h_bond_donor,TCA_rotatable_bonds,TCA_molecular_weight,TCA_polar_surface_area,TLCA_complexity,TLCA_h_bond_acceptor,TLCA_h_bond_donor,TLCA_rotatable_bonds,TLCA_molecular_weight,TLCA_polar_surface_area,GUDCA_complexity,GUDCA_h_bond_acceptor,GUDCA_h_bond_donor,GUDCA_rotatable_bonds,GUDCA_molecular_weight,GUDCA_polar_surface_area,GCDCA_complexity,GCDCA_h_bond_acceptor,GCDCA_h_bond_donor,GCDCA_rotatable_bonds,GCDCA_molecular_weight,GCDCA_polar_surface_area,GDCA_complexity,GDCA_h_bond_acceptor,GDCA_h_bond_donor,GDCA_rotatable_bonds,GDCA_molecular_weight,GDCA_polar_surface_area,GCA_complexity,GCA_h_bond_acceptor,GCA_h_bond_donor,GCA_rotatable_bonds,GCA_molecular_weight,GCA_polar_surface_area,GLCA_complexity,GLCA_h_bond_acceptor,GLCA_h_bond_donor,GLCA_rotatable_bonds,GLCA_molecular_weight,GLCA_polar_surface_area
Run 2,1011c,0.2,IV,100.0,SD,1011c-IV-2,0.6735,0.02792,0.00225,0.25981,0.00059,0.00629,0.00054,0.00071,0.00187,0.00049,616.0,10.0,3.0,6.0,464.5,148.0,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,IV,100.0,CV (%),1011c-IV-3,41.60037,23.06893,30.55734,63.33781,22.3553,81.24674,58.69565,76.68201,21.61942,111.26803,616.0,10.0,3.0,6.0,464.5,148.0,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,V,100.0,Average,1011c-V-1,2.49262,0.07974,0.01463,0.07613,0.00796,0.0084,0.00092,0.00205,0.00673,0.00035,541.0,3.0,2.0,0.0,319.4,59.6,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,V,100.0,SD,1011c-V-2,0.91559,0.00711,0.01204,0.01965,0.00499,0.00295,0.00086,0.00146,0.00331,0.00022,541.0,3.0,2.0,0.0,319.4,59.6,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,V,100.0,CV (%),1011c-V-3,36.73195,8.91474,82.32813,25.81171,62.63116,35.14809,93.20613,71.34945,49.099,63.05247,541.0,3.0,2.0,0.0,319.4,59.6,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,VII,100.0,Average,1011c-VII-1,2.64441,0.12187,0.03725,0.10429,0.0164,0.00432,0.00892,0.01939,0.00608,0.00636,767.0,6.0,1.0,4.0,404.4,84.9,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,VII,100.0,SD,1011c-VII-2,0.92329,0.00346,0.05704,0.03952,0.01781,0.00238,0.00581,0.03039,0.00574,0.00411,767.0,6.0,1.0,4.0,404.4,84.9,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,VII,100.0,CV (%),1011c-VII-3,34.91492,2.83521,153.15348,37.89091,108.59923,55.02715,65.15479,156.74105,94.37196,64.6584,767.0,6.0,1.0,4.0,404.4,84.9,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,1011c,0.2,VIII,100.0,Average,1011c-VIII-1,0.00581,0.00262,0.00766,0.00511,0.00056,2.76158,0.00474,0.00541,0.0018,0.001,548.0,11.0,1.0,3.0,392.22,32.3,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,1011c,0.2,VIII,100.0,SD,1011c-VIII-2,0.00152,0.0006,0.007,0.00099,0.00019,4.35204,0.00104,0.00173,0.00047,0.00113,548.0,11.0,1.0,3.0,392.22,32.3,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,1011c,0.2,VIII,100.0,CV (%),1011c-VIII-3,26.09083,22.91991,91.3797,19.39613,34.34297,157.59247,21.87029,31.90652,25.89875,112.62874,548.0,11.0,1.0,3.0,392.22,32.3,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,IX,100.0,Average,1011c-IX-1,2.77378,0.24984,0.2503,0.07266,0.07295,0.02215,0.0181,0.06385,0.02954,0.00745,503.0,6.0,0.0,5.0,369.4,90.6,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,IX,100.0,SD,1011c-IX-2,2.54613,0.21035,0.41259,0.06685,0.09726,0.01991,0.02788,0.09904,0.04601,0.00897,503.0,6.0,0.0,5.0,369.4,90.6,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,IX,100.0,CV (%),1011c-IX-3,91.79262,84.19537,164.83668,92.0032,133.32648,89.88135,154.0665,155.10067,155.73627,120.30346,503.0,6.0,0.0,5.0,369.4,90.6,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,X,100.0,Average,1011c-X-1,1.05163,0.09096,0.00408,0.01609,0.01871,0.00633,0.00044,0.00316,0.00241,0.00072,612.0,5.0,3.0,6.0,402.5,96.9,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,X,100.0,SD,1011c-X-2,0.14389,0.00694,0.00409,0.00509,0.00307,0.0013,0.00016,0.00212,0.00159,0.00058,612.0,5.0,3.0,6.0,402.5,96.9,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,X,100.0,CV (%),1011c-X-3,13.68285,7.63029,100.06782,31.65396,16.40058,20.52138,35.83083,67.03257,66.0351,80.30373,612.0,5.0,3.0,6.0,402.5,96.9,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 4,1011c,0.2,XI,100.0,Average,1011c-XI-1,0.22579,0.13495,0.14049,0.05627,0.01711,0.50394,0.02384,0.02451,0.02292,0.0073,573.0,4.0,1.0,5.0,377.4,64.6,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 4,1011c,0.2,XI,100.0,SD,1011c-XI-2,0.14839,0.04053,0.03308,0.03098,0.00757,0.21955,0.01684,0.01971,0.02049,0.00226,573.0,4.0,1.0,5.0,377.4,64.6,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 4,1011c,0.2,XI,100.0,CV (%),1011c-XI-3,65.72108,30.03576,23.54336,55.04603,44.27227,43.56708,70.64109,80.4112,89.39416,31.0422,573.0,4.0,1.0,5.0,377.4,64.6,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 4,1011c,0.2,XII,100.0,Average,1011c-XII-1,0.1386,0.12722,0.1289,0.03884,0.01259,0.01222,0.01262,0.01204,0.00868,0.0074,549.0,2.0,1.0,2.0,325.4,56.4,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 4,1011c,0.2,XII,100.0,SD,1011c-XII-2,0.01127,0.00504,0.01352,0.00771,0.00288,0.00124,0.00122,0.00313,0.00033,0.00166,549.0,2.0,1.0,2.0,325.4,56.4,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 4,1011c,0.2,XII,100.0,CV (%),1011c-XII-3,8.1317,3.96116,10.48589,19.83804,22.84103,10.15564,9.69271,25.98821,3.81988,22.38639,549.0,2.0,1.0,2.0,325.4,56.4,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 4,1011c,0.2,XIII,100.0,Average,1011c-XIII-1,0.135,0.10848,0.12837,0.03305,0.01479,1.73714,0.01421,0.0132,0.00628,0.00614,947.0,6.0,0.0,5.0,479.5,102.0,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 4,1011c,0.2,XIII,100.0,SD,1011c-XIII-2,0.02497,0.01734,0.0055,0.01018,0.00091,1.56157,0.00446,0.00133,0.00049,0.00383,947.0,6.0,0.0,5.0,479.5,102.0,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 4,1011c,0.2,XIII,100.0,CV (%),1011c-XIII-3,18.49897,15.9862,4.28509,30.80549,6.16702,89.89322,31.36456,10.05158,7.82401,62.34085,947.0,6.0,0.0,5.0,479.5,102.0,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 5,1011c,0.2,XIV,100.0,Average,1011c-XIV-1,0.56369,0.27392,0.20102,0.05216,0.10372,0.94319,0.07008,0.03131,0.01593,0.02798,621.0,2.0,2.0,2.0,359.4,65.2,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 5,1011c,0.2,XIV,100.0,SD,1011c-XIV-2,0.11973,0.0403,0.0241,0.01729,0.03106,1.0584,0.02176,0.00186,0.007,0.01374,621.0,2.0,2.0,2.0,359.4,65.2,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 5,1011c,0.2,XIV,100.0,CV (%),1011c-XIV-3,21.23983,14.71403,11.99129,33.14704,29.94361,112.21512,31.04391,5.94686,43.93305,49.10272,621.0,2.0,2.0,2.0,359.4,65.2,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,XV,100.0,Average,1011c-XV-1,0.86205,0.06335,0.00657,0.02713,0.00139,0.01008,0.00164,0.0066,0.00279,0.0004,422.0,3.0,1.0,4.0,294.3,46.5,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,XV,100.0,SD,1011c-XV-2,0.09893,0.02442,0.00438,0.00904,0.00053,0.00319,0.00151,0.00415,0.00126,0.0002,422.0,3.0,1.0,4.0,294.3,46.5,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,1011c,0.2,XV,100.0,CV (%),1011c-XV-3,11.47574,38.54168,66.64109,33.32156,37.77557,31.68459,92.4251,62.87112,45.21721,48.79805,422.0,3.0,1.0,4.0,294.3,46.5,36385.15,0.105,31.467,4.623,-0.348,0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
