"BSH_Enzyme","Inhibitor","Bile_Acid","Run","Replicate","log2_concentration","fitted_value","fitted_se","enzyme_baseline","enzyme_inhibitor_interaction","enzyme_bileacid_interaction","inhibitor_potency","ci_lwr","ci_upr","inhibitor_baseline"
"F","VII","GLCA","Run 2","3",0.766058505686533,0.960373118533816,0.775732355925858,1.89679174312983,-2.41909804424938,5.90088705255778,4.31588978737921,-0.548207612196853,2.49266322303251,-4.66435274057708
"F","VII","GUDCA","Run 2","1",2.22637227224899,1.30909763731531,0.780261278910614,1.89679174312983,-2.41909804424938,2.38255487249532,4.31588978737921,-0.215756108076242,2.84286810525336,-4.66435274057708
"F","VII","GUDCA","Run 2","2",2.64225230407214,1.24235286824664,0.771244836289799,1.89679174312983,-2.41909804424938,2.38255487249532,4.31588978737921,-0.26518333912401,2.758096419132,-4.66435274057708
"F","VII","GUDCA","Run 2","3",2.12585636319994,1.36628466030399,0.791071351467705,1.89679174312983,-2.41909804424938,2.38255487249532,4.31588978737921,-0.187809419831014,2.91319027792239,-4.66435274057708
"F","VII","TCA","Run 2","1",-3.48115617733991,-0.569791331396283,0.770802307690974,1.89679174312983,-2.41909804424938,1.71436786298392,4.31588978737921,-2.02240145415804,0.999143591990582,-4.66435274057708
"F","VII","TCA","Run 2","2",-2.51388775252466,-0.636536100464953,0.763095120239525,1.89679174312983,-2.41909804424938,1.71436786298392,4.31588978737921,-2.0914285093102,0.899904362028733,-4.66435274057708
"F","VII","TCA","Run 2","3",-3.28150260249239,-0.512604308407608,0.749830203411993,1.89679174312983,-2.41909804424938,1.71436786298392,4.31588978737921,-1.92401092322285,1.01532347415216,-4.66435274057708
"F","VII","TCDCA","Run 2","1",-0.360008033206385,0.2636149908794,0.755559301575349,1.89679174312983,-2.41909804424938,2.3573996067896,4.31588978737921,-1.15961146159738,1.80218100057799,-4.66435274057708
"F","VII","TCDCA","Run 2","2",1.05814603071355,0.19687022181073,0.757531265301004,1.89679174312983,-2.41909804424938,2.3573996067896,4.31588978737921,-1.23307699104488,1.73644556893506,-4.66435274057708
"F","VII","TCDCA","Run 2","3",-1.78545461097852,0.320802013868075,0.751811350262926,1.89679174312983,-2.41909804424938,2.3573996067896,4.31588978737921,-1.10808183027682,1.83901866275385,-4.66435274057708
"F","VII","TDCA","Run 2","1",-0.905677575703482,-0.122403026522269,0.750015187861257,1.89679174312983,-2.41909804424938,1.7360713223656,4.31588978737921,-1.54646515087241,1.39359438554372,-4.66435274057708
"F","VII","TDCA","Run 2","2",-0.0963294762675065,-0.189147795590939,0.762810762669764,1.89679174312983,-2.41909804424938,1.7360713223656,4.31588978737921,-1.65365617999752,1.33656200966796,-4.66435274057708
"F","VII","TDCA","Run 2","3",-1.18757722874913,-0.0652160035335935,0.764559272220122,1.89679174312983,-2.41909804424938,1.7360713223656,4.31588978737921,-1.53862426520458,1.45844808189829,-4.66435274057708
"F","VII","TLCA","Run 2","1",5.42746250905972,2.83779898434694,0.742439106168826,1.89679174312983,-2.41909804424938,6.83952179598278,4.31588978737921,1.42874138866973,4.33910268485153,-4.66435274057708
"F","VII","TLCA","Run 2","2",5.28892098899904,2.77105421527827,0.752540554327547,1.89679174312983,-2.41909804424938,6.83952179598278,4.31588978737921,1.29219017013585,4.24214914309984,-4.66435274057708
"F","VII","TLCA","Run 2","3",6.22110372536788,2.89498600733561,0.745314142524298,1.89679174312983,-2.41909804424938,6.83952179598278,4.31588978737921,1.45608982948617,4.37772126818142,-4.66435274057708
"F","VII","TUDCA","Run 2","1",0.0227278986393421,0.129794938704766,0.749404278426004,1.89679174312983,-2.41909804424938,0.0511122125357555,4.31588978737921,-1.29595407699903,1.64171069443091,-4.66435274057708
"F","VII","TUDCA","Run 2","2",0.750626731436564,0.0630501696360958,0.771793752823077,1.89679174312983,-2.41909804424938,0.0511122125357555,4.31588978737921,-1.45668010254478,1.56875140852168,-4.66435274057708
"F","VII","TUDCA","Run 2","3",-0.261094321326992,0.186981961693441,0.747807247593566,1.89679174312983,-2.41909804424938,0.0511122125357555,4.31588978737921,-1.24200697472848,1.6893974358383,-4.66435274057708
"F","VIII","GCA","Run 3","1",-0.893623014720915,-0.826878742385187,0.728790696894564,1.89679174312983,2.67309306009527,1.69134208578994,-0.776301316965443,-2.22831895475862,0.628540577068068,-13.7952360878421
"F","VIII","GCA","Run 3","2",0.115749861291274,-0.894249070600903,0.731524392286074,1.89679174312983,2.67309306009527,1.69134208578994,-0.776301316965443,-2.3273083055164,0.540267312245007,-13.7952360878421
"F","VIII","GCA","Run 3","3",-1.17521215284667,-0.807062928859356,0.728501428707095,1.89679174312983,2.67309306009527,1.69134208578994,-0.776301316965443,-2.25249223824546,0.603233362286354,-13.7952360878421
"F","VIII","GCDCA","Run 3","1",0.494822478526483,-0.50992645941033,0.770329063556567,1.89679174312983,2.67309306009527,3.66430755779228,-0.776301316965443,-2.00066762688984,1.0190223022519,-13.7952360878421
"F","VIII","GCDCA","Run 3","2",-1.71248950217,-0.577296787626045,0.783309458345055,1.89679174312983,2.67309306009527,3.66430755779228,-0.776301316965443,-2.07657895464055,0.993994122072062,-13.7952360878421
"F","VIII","GCDCA","Run 3","3",0.442186238221431,-0.490110645884499,0.776059304175426,1.89679174312983,2.67309306009527,3.66430755779228,-0.776301316965443,-1.97052306625169,1.07162940611598,-13.7952360878421
"F","VIII","GDCA","Run 3","1",-0.942895390236095,0.179041723199964,0.717799033021203,1.89679174312983,2.67309306009527,3.45286513831952,-0.776301316965443,-1.25180214720639,1.56197006223673,-13.7952360878421
"F","VIII","GDCA","Run 3","2",-1.07071799745448,0.111671394984248,0.733366421287388,1.89679174312983,2.67309306009527,3.45286513831952,-0.776301316965443,-1.34670979981186,1.5280865716347,-13.7952360878421
"F","VIII","GDCA","Run 3","3",-1.51878689625372,0.198857536725795,0.726856950638744,1.89679174312983,2.67309306009527,3.45286513831952,-0.776301316965443,-1.24151716097583,1.60776208552804,-13.7952360878421
"F","VIII","GLCA","Run 3","1",-0.175598209857507,-0.3787695470493,0.7475661368006,1.89679174312983,2.67309306009527,5.90088705255778,-0.776301316965443,-1.83083211802772,1.09962713823064,-13.7952360878421
"F","VIII","GLCA","Run 3","2",1.92447999235902,-0.446139875265015,0.749126713885298,1.89679174312983,2.67309306009527,5.90088705255778,-0.776301316965443,-1.88170932264062,1.05486739578975,-13.7952360878421
"F","VIII","GLCA","Run 3","3",-1.00083368684255,-0.358953733523469,0.740163571636149,1.89679174312983,2.67309306009527,5.90088705255778,-0.776301316965443,-1.79292448900826,1.10851671180545,-13.7952360878421
"F","VIII","GUDCA","Run 3","1",2.81776297758359,0.0271419947208715,0.733342765389082,1.89679174312983,2.67309306009527,2.38255487249532,-0.776301316965443,-1.41732109006438,1.45738255026082,-13.7952360878421
"F","VIII","GUDCA","Run 3","2",-1.18572163158224,-0.0402283334948442,0.748321711799648,1.89679174312983,2.67309306009527,2.38255487249532,-0.776301316965443,-1.5073443835826,1.42607672667202,-13.7952360878421
"F","VIII","GUDCA","Run 3","3",-2.08148687893893,0.0469578082467023,0.746122586194437,1.89679174312983,2.67309306009527,2.38255487249532,-0.776301316965443,-1.40315676236127,1.52164377552092,-13.7952360878421
"F","VIII","TCA","Run 3","1",-0.311981723339118,-1.85174697399072,0.746190394992456,1.89679174312983,2.67309306009527,1.71436786298392,-0.776301316965443,-3.30715047090909,-0.382084122538659,-13.7952360878421
"F","VIII","TCA","Run 3","2",-0.804609545318787,-1.91911730220644,0.750503951665349,1.89679174312983,2.67309306009527,1.71436786298392,-0.776301316965443,-3.40035521777204,-0.458379727243874,-13.7952360878421
"F","VIII","TCA","Run 3","3",-1.2911428592064,-1.83193116046489,0.761726239798316,1.89679174312983,2.67309306009527,1.71436786298392,-0.776301316965443,-3.32234083235438,-0.336373972344983,-13.7952360878421
"F","VIII","TCDCA","Run 3","1",-0.58257299524731,-1.01834065171504,0.721271703620096,1.89679174312983,2.67309306009527,2.3573996067896,-0.776301316965443,-2.4184466506158,0.408938427574975,-13.7952360878421
"F","VIII","TCDCA","Run 3","2",-0.566866255010726,-1.08571097993076,0.734402906520059,1.89679174312983,2.67309306009527,2.3573996067896,-0.776301316965443,-2.51715754174702,0.361701851811606,-13.7952360878421
"F","VIII","TCDCA","Run 3","3",0.0756244355347893,-0.99852483818921,0.737854878307921,1.89679174312983,2.67309306009527,2.3573996067896,-0.776301316965443,-2.42991947101084,0.462471651956216,-13.7952360878421
"F","VIII","TDCA","Run 3","1",-0.597265227857102,-1.40435866911671,0.737511453834075,1.89679174312983,2.67309306009527,1.7360713223656,-0.776301316965443,-2.79923580481136,0.0918090942182113,-13.7952360878421
"F","VIII","TDCA","Run 3","2",-1.4948889548884,-1.47172899733243,0.738970783481441,1.89679174312983,2.67309306009527,1.7360713223656,-0.776301316965443,-2.88653769805915,0.0102277731881,-13.7952360878421
"F","VIII","TDCA","Run 3","3",-1.10850733249654,-1.38454285559088,0.736942717493936,1.89679174312983,2.67309306009527,1.7360713223656,-0.776301316965443,-2.76248088976719,0.126334562809035,-13.7952360878421
"F","VIII","TLCA","Run 3","1",-0.823474587420881,1.5558433417525,0.754790518553861,1.89679174312983,2.67309306009527,6.83952179598278,-0.776301316965443,0.070993082611252,3.02977191534239,-13.7952360878421
"F","VIII","TLCA","Run 3","2",-2.47565278166426,1.48847301353678,0.743763051470261,1.89679174312983,2.67309306009527,6.83952179598278,-0.776301316965443,0.044485888982072,2.96003705074549,-13.7952360878421
"F","VIII","TLCA","Run 3","3",0.864705365498763,1.57565915527833,0.7408021016905,1.89679174312983,2.67309306009527,6.83952179598278,-0.776301316965443,0.143082087115703,3.04702632574246,-13.7952360878421
"F","VIII","TUDCA","Run 3","1",-0.611206092357697,-1.15216070388967,0.747094163105989,1.89679174312983,2.67309306009527,0.0511122125357555,-0.776301316965443,-2.58375895612368,0.344850163251801,-13.7952360878421
"F","VIII","TUDCA","Run 3","2",-1.37608265727861,-1.21953103210539,0.751867138265724,1.89679174312983,2.67309306009527,0.0511122125357555,-0.776301316965443,-2.62289762784226,0.324421554159376,-13.7952360878421
"F","VIII","TUDCA","Run 3","3",-0.311108077272316,-1.13234489036384,0.759425795157388,1.89679174312983,2.67309306009527,0.0511122125357555,-0.776301316965443,-2.58678759579306,0.390161521223897,-13.7952360878421
"F","X","GCA","Run 2","1",-1.08623885093746,-0.575532737176836,0.764923101095726,1.89679174312983,-6.44120223264623,1.69134208578994,8.33799397577606,-2.06818438253112,0.930314173764127,-2.69026407713961
"F","X","GCA","Run 2","2",-2.64396016404891,-0.642277506245506,0.758888404395794,1.89679174312983,-6.44120223264623,1.69134208578994,8.33799397577606,-2.17146804759605,0.803374497635464,-2.69026407713961
"F","X","GCA","Run 2","3",-1.99021897920741,-0.518345714188161,0.768164612564984,1.89679174312983,-6.44120223264623,1.69134208578994,8.33799397577606,-2.05591977768787,0.955285503566865,-2.69026407713961
"F","X","GCDCA","Run 2","1",-0.125439104671004,-0.258580454201979,0.772517748290085,1.89679174312983,-6.44120223264623,3.66430755779228,8.33799397577606,-1.78756035103296,1.24070922226418,-2.69026407713961
"F","X","GCDCA","Run 2","2",-1.29589680499687,-0.325325223270649,0.784643048885906,1.89679174312983,-6.44120223264623,3.66430755779228,8.33799397577606,-1.88704700754417,1.18875374408858,-2.69026407713961
"F","X","GCDCA","Run 2","3",-0.23053585433466,-0.201393431213304,0.778639049709396,1.89679174312983,-6.44120223264623,3.66430755779228,8.33799397577606,-1.74514092367207,1.30712415118876,-2.69026407713961
"F","X","GDCA","Run 2","1",2.54140399971267,0.430387728408315,0.731642250173093,1.89679174312983,-6.44120223264623,3.45286513831952,8.33799397577606,-1.01197707215852,1.85606054852,-2.69026407713961
"F","X","GDCA","Run 2","2",0.836736024050059,0.363642959339645,0.762387287538482,1.89679174312983,-6.44120223264623,3.45286513831952,8.33799397577606,-1.13538355626057,1.85317461089028,-2.69026407713961
"F","X","GDCA","Run 2","3",4.13335842937508,0.48757475139699,0.750524056010729,1.89679174312983,-6.44120223264623,3.45286513831952,8.33799397577606,-1.00163927028204,1.94041502928002,-2.69026407713961
