Run,BSH_Enzyme,BSH_IP_Conc,Inhibitor,Inhibitor_IP_Conc,Replicate,Sample_ID,TUDCA_Conc,TCA_Conc,TLCA_Conc,GUDCA_Conc,GCDCA_Conc,GDCA_Conc,GCA_Conc,GLCA_Conc,TUDCA,TCDCA,TDCA,TCA,TLCA,GUDCA,GCDCA,GDCA,GCA,GLCA,inhibitor_compound_canonicalized,Inhibitor_Complexity,Inhibitor_H_Bond_Acceptor,Inhibitor_H_Bond_Donor,Inhibitor_Rotatable_Bonds,Inhibitor_Mass_Exact,Inhibitor_Molecular_Weight,Inhibitor_Polar_Surface_Area,Inhibitor_Weight_Monoisotopic,Protein_Organism,Protein_Molecular_Weight,Protein_Aromaticity,Protein_Instability_Index,Protein_Isoelectric_Point,Protein_GRAVY,Protein_AA_Percent_A,Protein_AA_Percent_C,Protein_AA_Percent_D,Protein_AA_Percent_E,Protein_AA_Percent_F,Protein_AA_Percent_G,Protein_AA_Percent_H,Protein_AA_Percent_I,Protein_AA_Percent_K,Protein_AA_Percent_L,Protein_AA_Percent_M,Protein_AA_Percent_N,Protein_AA_Percent_P,Protein_AA_Percent_Q,Protein_AA_Percent_R,Protein_AA_Percent_S,Protein_AA_Percent_T,Protein_AA_Percent_V,Protein_AA_Percent_W,Protein_AA_Percent_Y
Run 2,1011c,7277.03,XV,29430.0,Average,1011c-XV-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.862046666666667,0.0633533333333333,0.0065666666666666,0.0271266666666667,0.0013933333333333,0.01008,0.0016366666666666,0.0066,0.0027866666666666,0.0004,1.0,422.0,3.0,1.0,4.0,294.125594432,294.3,46.5,294.125594432,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 2,1011c,7277.03,XV,29430.0,SD,1011c-XV-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0989262560361673,0.0244174370754454,0.0043760979574654,0.0090390283401111,0.0005263395608666,0.0031938065063494,0.0015126907593204,0.0041494939450492,0.001260052908942,0.0001951922129594,1.0,422.0,3.0,1.0,4.0,294.125594432,294.3,46.5,294.125594432,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 2,1011c,7277.03,XV,29430.0,CV (%),1011c-XV-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,11.4757425394024,38.5416769579797,66.6410856466821,33.3215593761779,37.7755665693793,31.6845883566413,92.4250973108185,62.8711203795333,45.2172096510304,48.7980532398578,1.0,422.0,3.0,1.0,4.0,294.125594432,294.3,46.5,294.125594432,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 5,1011c,7277.03,XVI,34640.0,Average,1011c-XVI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.713962,0.24848,0.186858333333333,0.0832743333333333,0.079368,2.03701533333333,0.071694,0.054313,0.017082,0.0211536666666667,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 5,1011c,7277.03,XVI,34640.0,SD,1011c-XVI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.163430785591332,0.0699906758647179,0.0322216777392695,0.0180427799779672,0.0182100679844969,3.50443749909316,0.0153773055832288,0.017564495808306,0.0043222942981708,0.0108085278522717,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 5,1011c,7277.03,XVI,34640.0,CV (%),1011c-XVI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,22.8906840407938,28.1675289217313,17.2439072769582,21.6666759801546,22.9438413271053,172.037855667909,21.4485250972589,32.3393953718373,25.3032098007893,51.0952924738265,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 5,1011c,7277.03,XVII,34640.0,Average,1011c-XVII-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.505011333333333,0.240252666666667,0.254519333333333,0.076856,0.0813093333333333,0.246724666666667,0.0557373333333333,0.0461473333333333,0.014491,0.0124123333333333,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 5,1011c,7277.03,XVII,34640.0,SD,1011c-XVII-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.102061702485964,0.0349779908847454,0.0412980645228482,0.01351585339518,0.0240729539178999,0.405776514241933,0.0414277410961946,0.0325209433801256,0.0042722279901709,0.0066631807219475,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 5,1011c,7277.03,XVII,34640.0,CV (%),1011c-XVII-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,20.2097845631116,14.5588356500013,16.2259047208653,17.5859443572135,29.6066305441359,164.465320684839,74.3267368900461,70.4719883708534,29.4819404469736,53.6819350802768,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 5,1011c,7277.03,XVIII,33040.0,Average,1011c-XVIII-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.657343,0.281411,0.261482666666667,0.108157666666667,0.0729243333333333,0.010215,0.0404353333333333,0.0412656666666667,0.0164343333333333,0.0245566666666667,1.0,542.0,4.0,2.0,1.0,330.18310931,330.4,66.8,330.18310931,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 5,1011c,7277.03,XVIII,33040.0,SD,1011c-XVIII-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.313709322027574,0.0888327978676795,0.0923565944009053,0.0564463124954441,0.0172991312594978,0.0069913982149495,0.0114805641992601,0.0040404970403817,0.010306080211862,0.0071859146483473,1.0,542.0,4.0,2.0,1.0,330.18310931,330.4,66.8,330.18310931,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 5,1011c,7277.03,XVIII,33040.0,CV (%),1011c-XVIII-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,47.7238400694271,31.5669244868465,35.3203505143382,52.1889147899307,23.722028668297,68.4424690646067,28.3924064743544,9.79142557666593,62.7106679828531,29.2625817090296,1.0,542.0,4.0,2.0,1.0,330.18310931,330.4,66.8,330.18310931,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 6,1011c,7277.03,XIX,34640.0,Average,1011c-XIX-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,1.118707,0.119582666666667,0.088123,0.107116,0.0154816666666667,0.392286,0.017786,0.0178753333333333,0.014138,0.009292,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 6,1011c,7277.03,XIX,34640.0,SD,1011c-XIX-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.21016499478505,0.0406253596948179,0.0241834902154342,0.0316464428964773,0.0121855472315909,0.219307558079971,0.0158546377757425,0.0167348173677914,0.0113344688009628,0.0030051282834514,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 6,1011c,7277.03,XIX,34640.0,CV (%),1011c-XIX-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,18.7864199281,33.9726156200044,27.4428812176551,29.5440857542079,78.7095310469859,55.905017788035,89.1411097253036,93.6196100834936,80.170241908069,32.3410275877257,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 6,1011c,7277.03,XX,37450.0,Average,1011c-XX-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.407247,0.076385,0.0591206666666667,0.0326066666666667,0.0130496666666667,1.665131,0.0054813333333333,0.0054406666666666,0.0047666666666666,0.004806,1.0,602.0,5.0,2.0,3.0,374.20932405,374.5,76.0,374.20932405,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 6,1011c,7277.03,XX,37450.0,SD,1011c-XX-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0795589228622409,0.0141914970669059,0.004382359448212,0.0127440559216183,0.005717947737898,1.31589377463418,0.0029796545661088,0.0007169730352902,0.0003708373408023,0.0014664511584093,1.0,602.0,5.0,2.0,3.0,374.20932405,374.5,76.0,374.20932405,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 6,1011c,7277.03,XX,37450.0,CV (%),1011c-XX-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,19.5357910217241,18.5789056318726,7.4125677115933,39.084203398952,43.8168106814838,79.0264414411947,54.3600322204242,13.1780364285675,7.77980435249613,30.5129246443885,1.0,602.0,5.0,2.0,3.0,374.20932405,374.5,76.0,374.20932405,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 2,T2,7346.526,NI,0.0,Average,T2-NI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0193166666666667,0.0042433333333333,0.0043866666666666,0.0059166666666666,0.0009966666666666,0.0145833333333333,0.0001933333333333,0.00053,0.0034333333333333,0.0010633333333333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 2,T2,7346.526,NI,0.0,SD,T2-NI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0051277317922579,0.0036813358082811,0.0015200109648727,0.0022125174198937,0.0004997332621842,0.0101351385453448,4.16333199893e-05,0.0002381176179958,0.00194158011252,0.0015245436475658,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 2,T2,7346.526,NI,0.0,CV (%),T2-NI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,26.5456348175564,86.755753533728,34.6507058861564,37.3946606179227,50.1404610887228,69.4980928823645,21.5344758565463,44.9278524520402,56.5508770636905,143.374010742868,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 3,T2,7346.526,NI,0.0,Average,T2-NI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.05189,0.0108653333333333,0.0088066666666666,0.0108873333333333,0.0011546666666666,0.271127333333333,0.0200236666666667,0.0127456666666667,0.0095236666666666,0.0101646666666667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 3,T2,7346.526,NI,0.0,SD,T2-NI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0051072420150214,0.005447614554402,0.0013126882087279,0.0014208312121196,0.0007255593244754,0.291372772331825,0.0239645878815667,0.0092203150343864,0.0095650670846227,0.0153246456511507,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 3,T2,7346.526,NI,0.0,CV (%),T2-NI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,9.84243980539875,50.1375741293603,14.9056193269636,13.0503142378265,62.8371239441822,107.467133154591,119.681316516622,72.3407827579553,100.434710909202,150.763877987315,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 4,T2,7346.526,NI,0.0,Average,T2-NI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.298414,0.0432303333333333,0.02953,0.0283883333333333,0.0107326666666667,0.189790666666667,0.0202653333333333,0.015499,0.0147823333333333,0.006814,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 4,T2,7346.526,NI,0.0,SD,T2-NI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0252771027611948,0.0192012838199255,0.010149853644265,0.0082724057161948,0.0027806499839665,0.300106635681941,0.0061380132236199,0.0022084770770827,0.0059652430238284,0.00363962374429,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 4,T2,7346.526,NI,0.0,CV (%),T2-NI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,8.47048153276817,44.4162289285891,34.3713296453268,29.1401598644803,25.9082860795693,158.125075881115,30.2882421061581,14.2491585075344,40.3538662626226,53.4139087803061,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 5,T2,7346.526,NI,0.0,Average,T2-NI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,3.09567133333333,0.567091666666667,0.429529333333333,0.34591,0.0591176666666667,1.493314,0.141218,0.0838033333333333,0.110976333333333,0.029156,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 5,T2,7346.526,NI,0.0,SD,T2-NI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.902463968015529,0.145442397451133,0.12203169592091,0.199154950297501,0.019844053273798,1.81835714335138,0.0427085175930985,0.0175793649581927,0.0616862129274713,0.009901863511481,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 5,T2,7346.526,NI,0.0,CV (%),T2-NI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,29.152447751738,25.6470701299554,28.4105616195968,57.5742101406438,33.5670441556635,121.766563720114,30.2429701547243,20.9769280754855,55.585016259447,33.9616665917172,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 6,T2,7346.526,NI,0.0,Average,T2-NI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,1.78580766666667,0.0408893333333333,0.027049,0.043812,0.016469,0.745552666666667,0.0123956666666667,0.008891,0.0190976666666667,0.0102906666666667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 6,T2,7346.526,NI,0.0,SD,T2-NI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.109377814854445,0.0092867791151363,0.0022711356190241,0.008906618269579,0.0044991573655519,0.382836145712932,0.0049115855213294,0.0020943724597119,0.0064739007046241,0.0072514763554281,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 6,T2,7346.526,NI,0.0,CV (%),T2-NI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,6.12483734368808,22.7119846621851,8.39637553707753,20.3291752706544,27.318946903588,51.3493094223075,39.6234075456165,23.556095599055,33.8989093150515,70.4665362344012,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 2,T2,7346.526,R,37640.0,Average,T2-R-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,29.0698033333333,2.14065,0.775433333333333,2.22769666666667,0.0106333333333333,0.0284733333333333,0.0265366666666667,0.0034333333333333,0.114126666666667,0.00288,1.0,680.0,7.0,5.0,5.0,376.13828437,376.4,155.0,376.13828437,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 2,T2,7346.526,R,37640.0,SD,T2-R-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,2.74107099295756,0.45329492860609,0.373795212159457,0.25422053936166,0.0042311976239988,0.0050697764579252,0.0015704882467988,0.0020591826857598,0.0568781472389294,0.0011001363551851,1.0,680.0,7.0,5.0,5.0,376.13828437,376.4,155.0,376.13828437,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 2,T2,7346.526,R,37640.0,CV (%),T2-R-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,9.42927257376548,21.1755741763525,48.2046871202498,11.4118112742007,39.7918271849421,17.8053493020087,5.91818206305306,59.9761947308706,49.8377363504842,38.1991789994833,1.0,680.0,7.0,5.0,5.0,376.13828437,376.4,155.0,376.13828437,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 2,T2,7346.526,CAPE,28431.0,Average,T2-CAPE-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.945863333333333,0.0089966666666666,0.0188466666666667,0.02091,0.0179033333333333,0.00326,0.0022366666666666,0.00555,0.0044866666666666,0.0018533333333333,1.0,347.0,4.0,2.0,6.0,284.10485899,284.31,66.8,284.10485899,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 2,T2,7346.526,CAPE,28431.0,SD,T2-CAPE-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.185489325928295,0.0010152996273678,0.0078329134639247,0.0025749563103089,0.007872562056493,0.0029879926372064,0.0019663248290486,0.0067907068851482,0.0014733069379234,0.0025247244074023,1.0,347.0,4.0,2.0,6.0,284.10485899,284.31,66.8,284.10485899,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 2,T2,7346.526,CAPE,28431.0,CV (%),T2-CAPE-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,19.6105842558257,11.2852867065714,41.5612670530141,12.3144730287373,43.9726050446454,91.6562158652288,87.9131816266175,122.35507901168,32.8374503251881,136.226137090057,1.0,347.0,4.0,2.0,6.0,284.10485899,284.31,66.8,284.10485899,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 2,T2,7346.526,CAC,33240.0,Average,T2-CAC-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.985133333333333,0.0558133333333333,0.01006,0.02774,0.00373,0.0018033333333333,0.0007166666666666,0.0012233333333333,0.00488,0.00316,1.0,500.0,4.0,3.0,2.0,332.19875937,332.4,77.8,332.19875937,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 2,T2,7346.526,CAC,33240.0,SD,T2-CAC-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.305772255826675,0.0364653483917723,0.0020328059425336,0.013777155003846,0.0036422657783308,0.0011644025649805,0.0006206716791777,0.0001814754345175,0.0014709180806557,0.0001637070554374,1.0,500.0,4.0,3.0,2.0,332.19875937,332.4,77.8,332.19875937,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 2,T2,7346.526,CAC,33240.0,CV (%),T2-CAC-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,31.0386671002242,65.3344751405381,20.2068185142507,49.6653028256885,97.6478760946609,64.5694583168524,86.6053505829424,14.8345041839959,30.1417639478637,5.18060302017244,1.0,500.0,4.0,3.0,2.0,332.19875937,332.4,77.8,332.19875937,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 3,T2,7346.526,I,31940.0,Average,T2-I-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.038505,0.0086456666666666,0.009438,0.0121183333333333,0.0024653333333333,2.28811366666667,0.0093613333333333,0.0075646666666666,0.00463,0.0021923333333333,1.0,465.0,5.0,1.0,6.0,319.08782920,319.4,80.9,319.08782920,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
Run 3,T2,7346.526,I,31940.0,SD,T2-I-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0163893880605714,0.0028337179346811,0.0043623356129486,0.0020158969054327,0.0003236639203453,3.71343598016666,0.0033144027113996,0.0023064315149887,0.0009737859107627,0.0017723448686227,1.0,465.0,5.0,1.0,6.0,319.08782920,319.4,80.9,319.08782920,Streptococcus,36732.63,0.123,32.537,4.791,-0.4,0.055,0.018,0.074,0.055,0.046,0.052,0.018,0.037,0.065,0.086,0.022,0.077,0.037,0.037,0.018,0.083,0.065,0.077,0.009,0.068
